brand	manufacturers_id	name	description	room_image_url	warranty
AirStep Evolution	11	Grand Canyon			"
AIRSTEP LIFELONG LIMITED WARRANTYON
<table>
<tr><td>The AirStep Lifelong Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Year</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
AirStep Evolution featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Evolution floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep Lifelong Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Evolution	12	Rendezvous			"
AIRSTEP LIFELONG LIMITED WARRANTYON
<table>
<tr><td>The AirStep Lifelong Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Year</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
AirStep Evolution featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Evolution floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep Lifelong Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Evolution	13	Forest Edge			"
AIRSTEP LIFELONG LIMITED WARRANTYON
<table>
<tr><td>The AirStep Lifelong Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>Lifelong</td></tr>
<tr><td>will be free of manufacturing defects</td><td>Lifelong</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>25 Year</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>25 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>25 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>25 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>25 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>25 Years</td></tr>
</table>
AirStep Evolution featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Evolution floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep Lifelong Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Plus	14	North Star			"
AIRSTEP 20-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 20-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>20 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>20 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>20 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>20 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>20 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>20 Years</td></tr>
</table>
AirStep Plus featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Plus floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 20-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Plus	15	Woodland			"
AIRSTEP 20-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 20-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>20 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>20 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>20 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>20 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>20 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>20 Years</td></tr>
</table>
AirStep Plus featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Plus floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 20-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Plus	16	Satin Cloud			"
AIRSTEP 20-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 20-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>20 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>20 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>20 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>20 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>20 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>20 Years</td></tr>
</table>
AirStep Plus featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Plus floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 20-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Plus	17	Starlight			"
AIRSTEP 20-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 20-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>20 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>20 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>20 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>20 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>20 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>20 Years</td></tr>
</table>
AirStep Plus featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Plus floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 20-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Plus	18	Western Slate			"
AIRSTEP 20-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 20-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>20 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>20 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>20 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>20 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>20 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>20 Years</td></tr>
</table>
AirStep Plus featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Plus floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 20-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Plus	19	Unity			"
AIRSTEP 20-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 20-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>20 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>20 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>20 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>20 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>20 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>20 Years</td></tr>
</table>
AirStep Plus featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Plus floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 20-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Plus	20	Harmony			"
AIRSTEP 20-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 20-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>20 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>20 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>20 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>20 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>20 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>20 Years</td></tr>
</table>
AirStep Plus featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Plus floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 20-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Plus	21	Quest			"
AIRSTEP 20-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 20-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>20 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>20 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>20 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>20 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>20 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>20 Years</td></tr>
</table>
AirStep Plus featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Plus floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 20-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Plus	22	Crossing			"
AIRSTEP 20-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 20-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>20 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>20 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>20 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>20 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>20 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>20 Years</td></tr>
</table>
AirStep Plus featuring Scotchgard Protector provides these additional warranty provisions which mean that your new floor:
<table>
<tr><td>will be easy to clean</td><td>15 Years</td></tr>
<tr><td>will repel dirt and grime</td><td>15 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Plus floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>20 Years</td></tr>
<tr><td>2. not to open at seams</td><td>20 Years</td></tr>
<tr><td>3. not to buckle</td><td>20 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>20 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 20-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
AirStep Basix	23	Acadia			"
AIRSTEP 10-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 10-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>10 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>10 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>10 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>10 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Basix floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>10 Years</td></tr>
<tr><td>2. not to open at seams</td><td>10 Years</td></tr>
<tr><td>3. not to buckle</td><td>10 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>10 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 10-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs during years one through two if professional installation was paid for when the original floor was installed. For years three through five, the warranty covers material and 50% of reasonable labor costs if professional installation was paid for when the original floor was installed. After the fifth year, the warranty covers material only; labor will not be paid."
AirStep Basix	24	Sedona			"
AIRSTEP 10-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 10-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>10 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>10 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>10 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>10 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Basix floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>10 Years</td></tr>
<tr><td>2. not to open at seams</td><td>10 Years</td></tr>
<tr><td>3. not to buckle</td><td>10 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>10 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 10-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs during years one through two if professional installation was paid for when the original floor was installed. For years three through five, the warranty covers material and 50% of reasonable labor costs if professional installation was paid for when the original floor was installed. After the fifth year, the warranty covers material only; labor will not be paid."
AirStep Basix	25	Panorama			"
AIRSTEP 10-YEAR LIMITED WARRANTY
<table>
<tr><td>The AirStep 10-Year Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>10 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>10 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles including sneaker</td><td>10 Years</td></tr>
<tr><td>will not fade or discolor from heat or sunlight</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip or tear from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently indent when proper floor protectors are used</td><td>10 Years</td></tr>
</table>
Correct installation practices must be followed to ensure a trouble-free installation. While installation errors are the responsibility of your flooring installer and not covered by Congoleum's warranty, if the flooring is correctly installed following all guidelines in the AirStep installation instructions, your AirStep Basix floor will be warranted:
<table>
<tr><td>1. not to curl</td><td>10 Years</td></tr>
<tr><td>2. not to open at seams</td><td>10 Years</td></tr>
<tr><td>3. not to buckle</td><td>10 Years</td></tr>
<tr><td>4. not to release over joints in underlayment panels</td><td>10 Years</td></tr>
</table>
The conditions 1, 2, 3, and 4 above will be warranted as long as the flooring is installed in an occupied residence that maintains a temperature range of 55 to 100 F. Any of the above conditions will not be covered if caused by job site environmental conditions in new construction or renovation work.
The AirStep 10-Year Limited Warranty provision covers material for the period of the warranty and reasonable labor costs during years one through two if professional installation was paid for when the original floor was installed. For years three through five, the warranty covers material and 50% of reasonable labor costs if professional installation was paid for when the original floor was installed. After the fifth year, the warranty covers material only; labor will not be paid."
